time_tick,acc_X_value,acc_Y_value,acc_Z_value,acc_A_value,acc_B_value,acc_C_value
9.076853,0.8383,4.697591,-9.18688,-2.602291,2.158749,-9.296568
9.110235,0.960857,4.36299,-9.069859,-2.520436,2.053849,-9.426159
9.143523,0.824233,4.622321,-8.93129,-3.008422,1.64293,-9.365553
9.176868,0.861345,4.263178,-8.293811,-4.374512,1.547907,-9.933748
9.210205,1.784193,0.650947,-7.140213,-5.804201,5.045212,-15.51513
9.243651,-2.622792,5.972998,-9.118044,-8.037772,0.05043,-17.477847
9.276921,-0.006135,5.875132,-9.465365,-0.200671,0.447732,-14.247206
9.310322,1.268823,2.307644,-16.459377,-18.488685,1.327333,-12.424555
9.343522,3.872161,15.286925,-6.521739,-0.956667,-0.011523,-11.545702
9.376869,1.083265,-0.940955,-3.802128,-0.585104,-8.245027,-4.197185
9.410168,0.676087,-4.077471,-5.735515,-4.91203,-3.042391,-8.322841
9.443526,-2.233571,1.653106,-8.995486,-3.0593,-0.08784,-8.683032
9.476876,-1.177091,3.345567,-8.838511,-0.544102,1.716255,-9.262749
9.510267,-0.538116,3.926032,-7.969235,-0.982406,4.459061,-13.257617
9.543543,-1.967655,7.14171,-8.847639,-3.201162,4.697142,-12.594699
9.576879,-1.278699,8.913482,-11.748917,-4.453075,5.815275,-11.521459
9.610258,0.168348,13.231729,-15.233053,-10.463633,7.53572,-14.478254
9.643547,-1.074736,11.86474,-11.353111,-8.767131,8.091194,-15.20941
9.676887,-0.971632,10.332696,-9.849648,-5.0503,10.484883,-9.293276
9.710229,-0.898157,9.134056,-10.048225,-7.534522,8.257597,-7.189446
9.743528,-5.789835,9.726343,-6.646391,-5.91359,9.814033,-6.528922
9.776919,-3.770404,8.238293,-3.480246,-6.888065,12.544868,-5.757363
9.810256,-1.385843,9.300309,-5.208023,-2.052802,12.101176,-3.270147
9.843533,0.659626,8.884302,-1.052439,-5.770232,8.223329,-3.659818
9.876861,0.696139,9.679355,-1.35801,-8.77626,6.216018,-6.262707
9.910242,1.268972,9.992557,3.285112,2.636709,-6.471609,-11.03078
9.943522,-4.411773,-12.530951,8.670612,-10.725658,21.026779,-22.741239
9.976857,-2.690281,25.524897,-31.633023,-6.090917,-5.319956,-10.778033
10.010391,2.691029,8.068448,-15.478019,-8.311768,0.409573,-7.877803
10.043593,-0.641519,1.531596,-5.275961,-1.086408,2.746846,-9.880475
10.077001,-1.428043,7.880796,-20.862471,-3.369361,2.492303,-10.857643
10.11019,1.826691,7.815253,-8.993092,-2.324554,2.098443,-9.473446
10.143551,0.567296,4.328273,-10.053612,-3.819187,1.29486,-9.159046
10.176902,1.019817,3.248599,-10.897448,-3.884731,1.368036,-9.063724
10.210185,1.558681,3.073816,-8.245177,-5.194705,1.2573,-9.212768
10.243526,0.210099,3.116614,-10.113319,-3.584398,1.802599,-8.485204
10.27744,0.675488,1.98217,-8.353069,-3.538008,1.156441,-8.698894
10.310194,0.646757,2.409102,-9.131063,-3.959103,1.330326,-8.416368
