time_tick,acc_X_value,acc_Y_value,acc_Z_value,acc_A_value,acc_B_value,acc_C_value
6.076725,-0.609645,2.361366,-9.251077,-4.510987,5.832783,-9.435287
6.109978,1.603723,4.179677,-9.790091,-8.496727,0.5239,-14.776193
6.142674,1.387938,3.336738,-8.958375,-4.517721,-3.885928,-11.287567
6.176581,1.301594,3.622257,-9.182839,0.418551,-5.686881,-8.837015
6.209469,0.912672,3.470519,-9.276516,-1.163025,-0.093527,-12.856424
6.243317,1.208068,3.085039,-9.11954,-0.287464,1.658193,-12.432935
6.276255,1.478023,4.221278,-9.44681,-1.460515,1.861858,-11.219181
6.309979,1.234854,3.899246,-9.38815,-1.881311,2.442921,-11.757895
6.342562,0.926739,3.172281,-8.854523,-4.390973,3.448971,-13.035397
6.376313,1.1735,3.052866,-8.634248,-1.191457,2.505322,-12.928552
6.409354,1.073838,4.171896,-9.422119,1.828786,4.342788,-13.071311
6.44331,1.024605,3.350356,-8.799305,1.623626,6.996257,-13.180251
6.476644,1.157488,3.420688,-9.074648,1.4249,6.819528,-8.877867
6.509198,1.003206,3.889519,-9.386503,0.704669,6.436742,-6.431803
6.542557,1.359506,3.849116,-9.273673,-0.654089,7.153382,-4.57249
6.576008,1.570054,4.024348,-9.409548,-0.00404,9.061629,-4.023749
6.609621,1.239193,4.409678,-9.221447,0.576874,8.311319,-0.667856
6.64341,1.727329,4.097224,-9.530909,-0.801488,22.810523,22.423696
6.676736,2.830047,4.183119,-9.835881,4.120119,24.580201,-28.221912
6.709572,4.539269,3.037453,-10.764865,-4.652399,3.728204,-4.671703
6.74332,4.606459,5.544421,-13.857087,-3.48264,23.64598,-19.325189
6.775937,25.339788,11.609749,-34.855733,-0.644213,5.157743,-10.520647
6.809739,1.72254,-4.198682,-8.147161,0.66621,4.902303,-9.449354
6.842445,-5.675508,-4.457564,7.32592,-1.863653,2.536149,-8.227668
6.875798,2.976249,6.009212,-19.632406,-2.609773,2.69911,-7.74103
6.909067,-6.453801,3.786864,-8.542667,-0.771709,4.089143,-9.027809
6.942432,-4.959766,5.835027,-9.2831,-0.791013,4.012825,-9.054745
6.975767,-1.366988,4.634891,-5.444609,-1.864401,3.232737,-8.548653
7.009073,-2.2005,6.686197,-13.098546,-0.948886,4.595236,-9.120289
7.042514,-3.026529,6.333638,-12.863158,-0.776048,3.954465,-9.071655
7.07574,-3.241266,4.691905,-9.097842,-1.115439,3.885479,-8.954185
7.109244,1.846295,3.846123,-10.560452,-0.728612,4.113086,-8.942064
7.1424,4.494227,2.817627,-8.932786,-1.055282,4.070438,-8.929943
7.175777,0.394459,3.919897,-7.517313,-1.200585,4.062058,-8.754561
7.209086,-3.756637,6.520991,-7.169693,-0.769614,4.301786,-8.950444
7.242387,-3.555816,7.816001,-4.715698,-0.469879,4.393966,-9.185683
7.2758,3.564196,8.829383,-0.788918,-1.264782,3.935161,-9.011199
7.309183,0.523152,2.92118,2.388002,-0.807773,3.836097,-9.394883
7.342447,-35.98419,21.99886,-19.112547,-2.158899,3.035806,-9.327694
7.375774,7.616826,6.771343,-9.339516,-2.832292,2.212172,-9.346698
7.409173,14.802231,6.539995,-8.814119,-1.552546,3.360382,-9.828249
7.442475,0.127945,11.627556,-18.155431,-2.172367,5.225981,-10.450315
7.475858,-0.756445,2.825259,-9.07375,-9.582236,9.856233,-12.128411
7.509108,0.352409,2.797725,-8.466349,-10.459144,3.355444,-16.674115
7.542423,0.068836,3.21029,-8.926501,-0.995874,-3.36143,-7.072425
7.575842,0.841891,4.099169,-9.579992,1.16497,-1.083565,-10.217321
7.609159,1.336611,3.012462,-8.526805,-0.981508,1.432083,-11.720335
7.642593,1.283936,3.840437,-9.275618,-1.153149,2.364957,-10.910168
7.675801,1.447496,4.214095,-9.296119,-1.072042,2.671725,-11.166656
7.709143,1.474432,3.215378,-8.668217,-2.008657,3.291097,-12.082172
7.74247,1.049596,3.848068,-9.000724,-2.037538,4.016417,-12.770679
7.775793,1.192654,3.842083,-8.998779,-1.628714,2.768544,-11.754304
7.809174,1.402603,3.738829,-8.976183,-1.073239,2.318418,-11.295499
7.84243,1.194899,4.163366,-9.045018,2.663345,3.254136,-10.475306
7.87579,1.385843,3.774893,-8.954335,1.278849,6.267196,-12.390735
7.909399,1.480567,3.728204,-9.013893,0.333404,8.617638,-11.863094
7.943301,1.235602,4.180725,-8.927848,1.083415,6.779274,-6.468765
7.976053,1.342297,3.924835,-8.895375,-0.074073,9.204538,-3.473961
8.009993,1.204027,4.313159,-9.038135,-0.176579,11.16486,-0.924494
8.042588,0.970135,4.134784,-8.904653,-1.644426,12.205777,12.039972
8.076077,1.885052,4.575632,-10.007372,0.325773,-2.836632,-12.324593
8.109147,2.059835,5.086813,-10.610732,2.288041,21.412858,-17.168984
8.142479,2.554106,3.600559,-9.973403,-5.77113,18.472973,-20.010105
8.175875,4.205565,5.987364,-12.163428,3.898199,5.207275,-10.792848
8.209063,22.69021,10.006474,-35.258572,-0.224614,4.142865,-9.774528
8.242494,-0.51971,-4.917866,-1.211509,-0.268459,3.154623,-8.786136
8.275799,-2.135255,-4.046645,-2.123433,-0.519411,3.02159,-8.912135
8.309099,2.255568,6.255973,-16.552605,-1.712664,3.595321,-8.651158
8.342451,-4.682178,6.055751,-7.078111,-0.985399,3.496707,-8.667319
8.37579,-0.408825,4.80728,-7.615778,-1.071294,3.877847,-8.821152
8.409154,5.129611,5.221342,-9.890501,-0.795801,3.99427,-8.954933
8.442512,1.396019,5.726087,-11.804135,-0.825879,4.527747,-9.102481
8.475749,-5.530953,6.271536,-13.499889,-0.180918,3.915408,-8.986658
8.509167,-5.528559,6.668838,-10.935607,-0.183612,4.268565,-8.929344
8.542457,-2.642694,5.579437,-7.621615,-0.320984,4.147654,-8.927698
8.575788,2.209478,4.769121,-7.719631,-0.5028,4.137179,-8.875323
8.609161,0.473321,4.274551,-6.376436,-0.376502,4.202124,-8.90585
8.642539,-2.609474,5.602183,-7.316792,-0.319039,4.22038,-8.81786
8.675806,-3.530825,6.024775,-5.396424,-0.492325,4.203021,-8.996085
8.709173,-2.360617,9.640597,-1.422955,-0.166253,4.592243,-9.256164
8.742517,-14.12405,2.591367,-15.925302,0.373509,3.822928,-9.271428
8.775788,-8.343193,4.479861,-19.016326,-1.665227,4.327375,-9.467311
8.809146,8.369231,7.600665,-16.520731,-2.626982,2.421821,-9.384558
8.842553,0.962204,4.121316,-9.699407,-1.420112,3.215977,-9.392489
8.87601,0.413164,3.839539,-9.532555,-0.477211,5.241244,-10.212832
8.909162,1.291269,3.792551,-9.236112,-9.870748,1.772521,-11.190748
8.942463,1.665975,3.661913,-8.967653,-11.221725,3.783123,-15.28498
8.975836,1.519624,3.599362,-9.079137,-2.532707,-2.773033,-7.77455
9.009194,1.560327,3.116165,-8.485653,-0.148296,0.244068,-11.055471
9.042534,1.206571,3.327461,-8.790476,-0.475565,1.632156,-12.012737
9.075814,1.545812,3.937705,-9.231174,-0.388772,2.115951,-11.310313
9.109177,1.825644,3.559108,-9.139144,-1.966757,2.689832,-10.772945
9.142503,1.588759,3.760827,-8.896273,-4.053528,3.35275,-11.565604
9.175806,1.710419,3.836995,-9.198402,-4.686069,3.377441,-11.743978
9.20912,1.585617,3.569433,-8.924406,-1.445102,3.182008,-12.008248
9.242499,1.742143,3.601158,-8.992494,0.530484,4.510388,-12.133349
9.275885,1.517529,3.978557,-9.108916,0.342233,3.349608,-11.235192
9.309229,1.531596,3.883833,-9.113555,0.512677,4.427187,-10.751546
9.342481,1.674505,3.524241,-8.885948,0.784877,5.500725,-7.616527
9.375929,1.499422,3.841634,-9.000574,0.308863,5.390588,-6.024176
9.409166,1.351725,3.874705,-8.878017,-0.010325,6.107677,-5.500276
9.442464,1.479071,3.735238,-8.831927,0.333704,6.295479,-3.856448
9.475883,1.460066,3.858244,-8.747827,-2.303454,5.990357,-3.175124
9.509248,1.682885,4.038713,-9.258708,-2.282205,11.418804,12.090103
9.542577,2.169224,4.497219,-9.729934,9.076294,22.739892,-26.164171
9.575902,2.042626,4.830774,-9.758516,-5.25576,9.305696,-13.952259
9.609206,2.423916,3.177668,-10.267601,-2.94198,9.585529,-12.837868
9.642592,3.993521,6.653125,-12.397918,0.898007,6.563789,-11.622019
9.67591,20.27632,9.990313,-29.349471,0.231498,4.141668,-9.872394
9.709253,-1.48371,-3.848068,-1.976933,0.750459,3.535464,-9.058935
9.74253,-2.737568,-5.208023,2.121787,-0.78772,2.707639,-8.467247
9.775915,3.890567,6.981741,-17.438192,-1.838813,3.238573,-8.480864
9.809217,-0.973278,4.967098,-9.342359,-0.686711,4.410726,-9.249131
9.842551,-0.366476,4.748171,-6.643249,-0.55338,3.951621,-9.134654
9.875942,2.705993,6.761168,-11.430925,-0.904143,4.599126,-9.256763
9.909284,2.124182,6.243403,-11.064151,-1.04765,4.133737,-8.907496
9.942571,-2.008208,6.460535,-10.591129,-0.428428,4.054426,-9.001023
9.975869,-5.396723,8.1096,-12.455231,-0.455812,4.139872,-8.979475
10.009231,-2.465816,6.144339,-8.715355,-0.521057,4.173691,-8.901062
10.042595,-2.350591,4.518918,-5.429645,-0.962204,4.115331,-8.784939
10.0759,-1.621232,6.008015,-9.175657,-0.633139,4.186561,-8.892532
10.109229,-4.912479,5.788638,-7.370514,-0.693445,4.151245,-8.893131
10.142559,-5.13425,5.308733,-5.488604,-0.704669,4.160224,-8.899865
10.175911,-0.69569,8.525159,-2.877484,-0.491128,4.440954,-9.145129
10.209223,-15.010684,0.89277,-12.212511,-0.936765,3.739877,-9.151414
10.242589,-9.951705,5.893538,-16.501876,-1.675402,3.585146,-9.603785
10.275911,7.29225,6.234724,-11.477165,-1.655051,2.754627,-9.356874
10.309262,2.657808,3.400187,-8.719844,-2.022424,4.286522,-9.536296
10.342558,-2.252126,6.432552,-13.034948,-1.781649,5.524668,-9.783656
10.375918,0.945444,4.472678,-10.383425,-6.681558,2.205587,-11.674095
10.409294,1.240989,3.376394,-9.001921,-4.426289,1.541472,-15.780896
10.442582,0.870922,3.555965,-9.350888,-3.269399,-3.150134,-8.586063
10.475928,1.298153,3.744665,-9.275917,-2.650626,-0.45671,-10.758131
10.509231,1.16108,3.654879,-9.214264,-3.113022,0.474368,-10.974814
10.542515,1.091346,3.5205,-9.217108,-3.308157,1.856321,-11.193143
10.575921,1.210312,3.593526,-9.054296,-3.733592,2.124481,-10.59068
10.609306,1.14417,3.626298,-9.096196,-3.35709,3.014557,-11.725872
