time_tick,acc_X_value,acc_Y_value,acc_Z_value,acc_X_value,acc_Y_value,acc_Z_value
4.521865,1.623027,2.762858,-9.327395,3.936507,21.188094,-0.022746
4.555694,1.710269,2.58568,-9.368397,6.868611,29.226165,16.024365
4.589088,1.767433,2.651074,-9.375879,-5.458376,8.463206,-29.738692
4.622405,1.785091,2.667386,-9.431995,4.425241,7.959209,-17.788207
4.655735,2.226238,2.627281,-9.923123,0.362884,5.51943,-9.876135
4.688205,0.60351,3.459296,-10.010515,-0.796998,2.792637,-9.288038
4.722139,2.027363,2.101586,-9.557545,-0.230899,2.773482,-9.297017
4.755706,2.056543,2.258561,-9.924021,-0.165655,3.192932,-9.441422
4.789067,4.165012,0.199474,-11.363137,-0.292402,3.107037,-9.254668
4.822411,4.093782,0.489183,-11.460255,-1.115289,3.100602,-8.992494
4.855908,4.043203,-1.117833,-8.088501,-0.595878,3.35724,-9.248233
4.8891,1.983218,0.730856,-10.18844,-0.759588,3.299777,-9.105175
4.922401,2.164436,1.081619,-10.768007,-0.598422,3.341377,-9.205436
4.955695,0.356001,1.019966,-9.284148,-0.488135,3.33614,-9.254967
4.98908,-0.559066,1.467548,-9.516543,-0.867331,3.203107,-9.034094
5.021605,-0.327718,3.361579,-12.392082,-0.541707,3.340928,-9.225787
5.055735,-0.466437,3.03416,-10.634675,-0.492924,3.4786,-9.305397
5.089031,1.029843,2.53121,-8.768029,-0.910727,2.839026,-8.995187
5.122406,1.784342,3.379536,-9.037237,-0.562957,3.326712,-9.263347
5.155716,3.670891,4.030184,-10.688846,-0.376502,3.335092,-9.333979
5.189069,2.375432,3.029073,-9.996149,-0.748813,2.757321,-9.130614
5.222416,2.001624,3.325366,-10.51945,-0.587797,3.20176,-9.265742
5.255752,0.464791,4.3377,-9.216958,-0.493373,3.183953,-9.266789
5.289067,-0.261426,4.066397,-8.066204,-0.560562,3.057654,-9.130614
5.322438,1.131899,4.085103,-9.151863,-0.938411,3.046132,-9.043671
5.355748,1.012335,3.798537,-8.41996,-0.258882,3.171084,-9.516394
5.389094,1.341998,3.975863,-8.666422,-0.616828,2.769143,-9.213067
5.422418,1.575142,4.212599,-7.502798,-0.57403,3.105091,-9.25392
5.455748,2.501581,4.251805,-8.127108,-0.305571,3.03416,-9.450401
5.488997,2.265295,4.371669,-6.377333,-0.367373,3.049125,-9.378722
5.521415,3.328807,3.949526,-1.16108,-0.33116,3.266257,-9.617253
5.555744,-4.134036,4.841099,-1.925905,-0.59947,3.196673,-9.942726
5.588926,11.032726,15.481161,-30.831535,-1.558681,3.357988,-10.624949
5.622421,-2.867458,2.026465,-10.688846,-1.463059,3.187544,-10.652483
5.65477,1.716854,3.982597,-10.159559,0.534076,2.934648,-10.75005
5.689014,1.703685,3.032514,-9.68115,0.48634,4.217686,-10.968678
5.722415,1.60941,2.938838,-9.278761,-1.023258,4.125506,-11.184164
5.755737,1.476527,2.843815,-9.322007,-1.762644,4.599575,-9.406705
5.78912,1.621681,2.902924,-9.397128,-6.884174,7.248704,-17.95865
5.822426,1.649065,2.878382,-9.533303,-6.057846,-3.249796,-11.740088
5.855791,1.53818,2.801166,-9.352235,1.01847,-2.874192,-11.145556
5.889028,1.579481,2.684146,-9.295521,2.84995,-1.50451,-10.82951
5.922415,1.635148,2.842168,-9.384708,2.738466,0.119116,-9.91205
5.9557,1.675103,2.906515,-9.408351,1.601329,1.734661,-11.4625
5.989065,1.618239,2.746996,-9.311083,0.336697,3.634229,-12.993198
6.022242,1.659989,2.856085,-9.404161,-3.023835,8.616591,-15.103014
6.055755,1.688122,2.833788,-9.377076,-5.279254,17.250689,-17.362772
6.089082,1.648766,2.797575,-9.316471,5.391336,18.170544,-1.076681
6.122455,1.656098,2.826905,-9.361812,10.378936,26.899966,7.650346
6.155695,1.762046,2.900829,-9.414636,11.718988,9.247186,-1.406644
6.189086,1.838364,2.873594,-9.458033,-5.893987,16.97804,-16.417926
6.222401,1.83552,2.623839,-9.422567,3.437747,6.155263,-10.166592
6.255768,1.60118,2.876586,-9.89948,-1.973491,3.546538,-9.270979
6.289083,1.587263,3.450018,-9.560987,-0.570888,2.478087,-9.331136
6.322366,1.949399,2.816729,-9.032748,-0.321732,2.956945,-9.316022
6.355452,1.758454,2.600944,-9.579244,-0.400594,3.151181,-9.364506
6.388622,2.969365,1.884154,-11.304178,-0.322181,3.088481,-9.392788
6.422413,3.42847,-0.004789,-11.872073,-0.459254,3.086685,-9.288188
6.455028,1.719098,-0.519111,-9.946467,-0.147698,3.112274,-9.476888
6.488204,2.281307,-0.015264,-10.021588,-0.324725,2.975051,-9.359119
6.5224,1.777459,-0.121959,-8.544762,-0.485741,3.207746,-9.30824
6.55575,1.96541,0.357796,-9.848601,-0.499957,3.075013,-9.278761
6.589065,2.275471,1.1105,-10.764266,-0.468083,3.059899,-9.243894
6.622406,1.106759,3.284214,-10.646647,-0.491577,2.852943,-9.185683
6.65575,0.383385,3.113621,-9.170868,-0.4609,2.968168,-9.276815
6.689057,1.217046,2.695369,-9.770188,-0.41077,3.000341,-9.317817
6.722372,2.50622,2.511009,-12.071846,-0.526893,2.982085,-9.24135
6.75576,1.733165,2.036042,-10.990227,-0.3982,3.0593,-9.320661
6.789071,1.862755,3.110029,-11.934773,-0.493672,2.871199,-9.265143
6.822428,0.656633,3.298131,-9.369594,-0.558767,3.023985,-9.259606
6.855735,0.495169,3.034609,-8.046002,-0.384433,3.02174,-9.333829
6.88907,1.231861,3.764119,-7.893815,-0.498461,2.582239,-9.153659
6.921577,2.156654,4.943155,-7.828571,-0.613087,2.758518,-9.179398
6.95574,2.013296,5.740154,-8.416368,-0.175382,3.025481,-9.490805
6.989087,0.62042,5.457927,-6.999848,-0.412566,2.682499,-9.185383
7.022345,0.284022,5.775619,-6.780621,-0.533178,2.922078,-9.240751
7.055734,1.116785,7.004038,-5.994547,-0.279832,2.838427,-9.402366
7.089093,0.186455,11.296097,-1.222134,-0.43591,2.85429,-9.479132
7.122329,6.891058,-0.783231,-16.03903,-0.72906,2.865662,-9.870748
7.155736,-2.779618,10.802275,-18.749214,-1.304886,3.245756,-11.201822
7.189089,-0.035765,3.947282,-10.619112,0.235538,3.460194,-11.362988
